,Bankrupt?, Net worth/Assets, Debt ratio %, Per Share Net profit before tax (Yuan ¥), ROA(C) before interest and depreciation before interest
709,0,0.9472745412219972,0.0527254587780028,0.1635158544852,0.428996246282845
710,0,0.880611905553708,0.119388094446292,0.1779769526248399,0.489786964364062
711,0,0.967348913142062,0.0326510868579375,0.177525043307976,0.509335543313996
712,0,0.8739002932551322,0.126099706744868,0.154929577464789,0.4406473943353
713,0,0.932944341989902,0.0670556580100976,0.17436167808993,0.479793301808609
714,0,0.8770444719895999,0.1229555280104,0.177750997966408,0.478184565885048
715,0,0.8736282008646491,0.126371799135351,0.24026512013256,0.602154731146103
716,0,0.7894911872297969,0.210508812770203,0.1676583565564509,0.479013308633549
717,0,0.871118904374641,0.128881095625359,0.202831965052346,0.550431433724955
718,0,0.8495026755751729,0.150497324424827,0.230323115161558,0.537269048895822
719,0,0.903558363817759,0.0964416361822414,0.182044136476614,0.519085458002242
720,0,0.848414306013242,0.151585693986758,0.173307223017248,0.471944620484571
721,0,0.7776702844877109,0.22232971551229,0.698124576335016,0.70964754058402
722,0,0.874323548084772,0.125676451915228,0.2019281464186189,0.5435089942963
723,0,0.89276536566194,0.10723463433806,0.198614144761618,0.574416223858041
724,0,0.8878979351210808,0.112102064878919,0.1757927242599989,0.506849315068493
725,0,0.917707168122865,0.0822928318771352,0.220079837312646,0.53561156339882
726,0,0.971369834023642,0.0286301659763582,0.173759132334112,0.50158436113684
727,0,0.964446594310246,0.0355534056897542,0.158017624463358,0.436162433578706
728,0,0.943616410194395,0.0563835898056051,0.175943360698953,0.476088334227076
729,0,0.8998397678144929,0.1001602321855069,0.1779769526248399,0.49090820455321
730,0,0.9660489161653107,0.0339510838346888,0.231528206673194,0.6345244479110811
731,0,0.963509387187472,0.0364906128125283,0.1854334563530919,0.5251791546823971
732,0,0.884663058923119,0.1153369410768809,0.1740604052120209,0.5032418466338421
733,0,0.8127097378843309,0.187290262115669,0.2019281464186189,0.505679325305904
734,0,0.839949209420443,0.160050790579557,0.183625819085637,0.5146492468190901
735,0,0.8592677691447229,0.1407322308552769,0.1846802741583189,0.526836640179398
736,0,0.894156060102186,0.105843939897814,0.192212096106048,0.533417832593965
737,0,0.90485836079451,0.0951416392054902,0.189274685546434,0.5196704528835371
738,0,0.8610817184146079,0.138918281585392,0.172252767944566,0.480085799249257
739,0,0.8360492184901899,0.16395078150981,0.167206447239587,0.471213376882952
740,0,0.939142001995344,0.0608579980046558,0.165022218874746,0.426705016331107
741,0,0.970493091876531,0.0295069081234695,0.157038487610153,0.4384536635304439
742,0,0.936602473017505,0.0633975269824954,0.2190253822399639,0.474967094037927
743,0,0.886507240680836,0.113492759319164,0.165248173533178,0.458489738214791
744,0,0.814221362275902,0.185778637724098,0.1910823228138889,0.52215668112904
745,0,0.779665628684584,0.220334371315416,0.1764705882352939,0.4700921366938039
746,0,0.93926293194667,0.0607370680533301,0.175943360698953,0.4892507190562079
747,1,0.906249055234755,0.0937509447652447,0.182722000451909,0.4924194413298879
748,0,0.8182422831574809,0.1817577168425189,0.18799427581532,0.49958562862575
749,0,0.9573721921576932,0.0426278078423073,0.183098591549296,0.506556817627846
750,0,0.805091150950812,0.194908849049188,0.176545906454771,0.494954419148832
751,0,0.8228073888200259,0.177192611179974,0.2251261580176249,0.550772680739044
752,0,0.900958369864256,0.0990416301357439,0.19522482488514,0.547750207185687
753,0,0.9691326299241172,0.0308673700758835,0.182797318671387,0.51542923999415
754,0,0.930435045499894,0.0695649545001058,0.15462830458688,0.407302686101497
755,0,0.9106629984581428,0.0893370015418569,0.184755592377796,0.535562813825379
756,0,0.8204492547691751,0.179550745230825,0.173307223017248,0.484083264271438
757,0,0.820177162378692,0.179822837621308,0.184981547036228,0.505289328718374
758,0,0.815430661789159,0.184569338210841,0.179558635233863,0.505289328718374
759,0,0.849925930404813,0.150074069595187,0.193793778715071,0.5229854238775411
760,0,0.934546663844968,0.0654533361550322,0.158092942682835,0.4243650368059279
761,0,0.90612812528343,0.0938718747165704,0.17963395345334,0.489591966070297
762,0,0.881639810139977,0.118360189860024,0.1837011373051139,0.515770487008239
763,0,0.8287027239471539,0.171297276052846,0.1736084958951569,0.469994637546921
764,0,0.8907397889772349,0.109260211022765,0.1838517737440689,0.500950616682104
765,0,0.9031351089881192,0.0968648910118814,0.197032462152595,0.5431677472822111
766,0,0.859539861535206,0.140460138464794,0.178202907283272,0.5048505825574029
767,0,0.929165281010974,0.0708347189890256,0.1968065074941629,0.547506459318481
768,0,0.970402394413036,0.0295976055869637,0.19522482488514,0.512309267293911
769,0,0.827825981800042,0.172174018199958,0.176545906454771,0.495441914883245
770,0,0.939232699458838,0.0607673005411615,0.264366950365293,0.6866377419197579
771,0,0.939837349215467,0.060162650784533,0.1288694735256459,0.301906108321552
772,0,0.8742630831091089,0.1257369168908909,0.210062514122166,0.586311119777702
773,0,0.9656558938235028,0.0343441061764973,0.183399864427205,0.543362745575976
774,0,0.9447652447319892,0.0552347552680109,0.242901257814265,0.61312338517038
775,0,0.875170057744052,0.124829942255948,0.18882277622957,0.518159216106859
776,0,0.905130453184993,0.0948695468150074,0.2667771333885669,0.583142397504022
777,0,0.820358557305681,0.1796414426943189,0.1611809896814039,0.4489348218203089
778,0,0.9431931553647548,0.056806844635245,0.170143857799202,0.4920294447423579
779,0,0.846570124255525,0.153429875744475,0.211418242072757,0.519621703310096
780,0,0.985851195694894,0.0141488043051063,0.182119454696091,0.493053185784624
781,0,0.9675303080690508,0.032469691930949,0.198538826542141,0.6219958075366839
782,0,0.8515584847477099,0.14844151525229,0.172779995480907,0.499293131185102
783,0,0.8984793058620791,0.101520694137921,0.1955260977630489,0.539462779700678
784,0,0.9481512833691078,0.0518487166308915,0.192136777886571,0.582849900063374
785,0,0.897542098739305,0.102457901260695,0.191986141447616,0.55101642860625
786,0,0.937842005018593,0.062157994981407,0.15545680500113,0.430458733486082
787,0,0.944704779756326,0.194908849049188,0.176093997137908,0.489006971189002
788,0,0.8847537563866129,0.1152462436133869,0.183023273329818,0.53522156681129
789,0,0.86727937842005,0.13272062157995,0.1620848083151309,0.446692341442012
790,0,0.9499047676633308,0.050095232336669,0.177675679746931,0.496173158484863
791,0,0.8520119720651809,0.147988027934819,0.1629133087293819,0.45965972797738
792,0,0.8312422529249929,0.168757747075007,0.171198312871884,0.471408375176717
793,0,0.9073374247966872,0.0926625752033135,0.153573849514198,0.384585384877882
794,0,0.941923390875835,0.0580766091241648,0.175265496723657,0.488470725881148
795,1,0.818121353206155,0.181878646793845,0.176169315357385,0.497879393555306
796,0,0.906642077576564,0.0933579224234362,0.199216690517436,0.5658850485058261
797,0,0.8902863016597641,0.1097136983402359,0.171499585749793,0.492224443036123
798,0,0.9694047223145992,0.0305952776854007,0.175265496723657,0.489933213084386
799,0,0.8290957462889621,0.170904253711038,0.3233411162160129,0.659922975673963
800,0,0.944946639658978,0.0550533603410225,0.155155532123221,0.433724954906645
801,0,0.8996583728875049,0.1003416271124949,0.172478722602998,0.480085799249257
802,0,0.8582700970462859,0.141729902953714,0.199593281614823,0.549895188417101
803,0,0.925930404813012,0.0740695951869879,0.194998870226708,0.562277580071174
804,0,0.854460803579527,0.145539196420473,0.174587632748362,0.4946131721347439
805,0,0.961907065332406,0.0380929346675938,0.170294494238156,0.4633159459854729
806,0,0.9408954862895672,0.0591045137104332,0.204263011222415,0.514307999805002
807,0,0.806451612903226,0.193548387096774,0.238909392181969,0.5426315019743579
808,0,0.8749281978414001,0.1250718021586,0.1853581381336149,0.500853117535222
809,0,0.879432838528282,0.120567161471718,0.162461399412518,0.4900307122312679
810,0,0.813042295250476,0.186957704749524,0.194622279129321,0.569785014381124
811,0,0.8925839707349521,0.107416029265048,0.1751901785041799,0.4935894310924779
812,0,0.8112283459805909,0.188771654019409,0.179483317014386,0.4977818944084239
813,0,0.879977023309248,0.120022976690752,0.184077728402501,0.50631306976064
814,0,0.832360854974756,0.167639145025244,0.176771861113203,0.489006971189002
815,0,0.848111981134928,0.1518880188650719,0.1679596294343599,0.4738946034222199
816,0,0.926142032227832,0.0738579677721679,0.174587632748362,0.484229512991761
817,0,0.852979411675787,0.147020588324213,0.166151992166905,0.4644859357480619
818,0,0.9203071620763672,0.0796928379236327,0.203509829027642,0.56686003997465
819,0,0.918402515342988,0.0815974846570124,0.151088348271447,0.398186515867986
820,0,0.839677117029961,0.16032288297004,0.179784589892295,0.581241164139814
821,0,0.8336608519515071,0.166339148048493,0.199894554492732,0.541022766050797
822,1,0.711340206185567,0.288659793814433,0.0887248625442495,0.325793399307756
823,0,0.9691326299241172,0.0308673700758835,0.190329140619116,0.534636571929996
824,1,0.8773770293557459,0.122622970644254,0.1738344505535889,0.4831570223760539
825,0,0.861353810805091,0.138646189194909,0.17240340438352,0.501925608150929
826,0,0.8546724309943471,0.145327569005653,0.1744369963094069,0.483937015551114
827,0,0.871784019106932,0.128215980893068,0.169993221360247,0.473699605128455
828,0,0.923421108323004,0.0765788916769961,0.206371921367779,0.584556135133818
829,0,0.9675907730447142,0.0324092269552861,0.155381486781653,0.4271437624920779
830,0,0.901623484596548,0.0983765154034525,0.190404458838593,0.526690391459075
831,0,0.795688847235239,0.204311152764761,0.172478722602998,0.494661921708185
832,1,0.782779574931221,0.217220425068779,0.155984032537471,0.451031053478282
833,0,0.949541977809354,0.0504580221906461,0.200421782029073,0.597572271242627
834,0,0.8690026302264409,0.130997369773559,0.175265496723657,0.489543216496856
835,0,0.945551289415606,0.054448710584394,0.208782104391052,0.565690050212061
836,0,0.944100129999698,0.0558998700003023,0.175114860284703,0.474479598303515
837,0,0.8549445233848292,0.145055476615171,0.180989681403932,0.503095597913518
838,0,0.90253045923149,0.0974695407685098,0.17631995179634,0.524399161507337
839,0,0.9417419959488472,0.0582580040511534,0.180387135648113,0.5388290352459421
840,0,0.8975118662514742,0.102488133748526,0.193718460495594,0.515965485302004
841,0,0.773256341264323,0.226743658735677,0.175491451382089,0.4900794618047089
842,0,0.976176799588838,0.0238232004111618,0.185810047450478,0.578559937600546
843,0,0.92949783837712,0.0705021616228799,0.152745349099947,0.410520157948618
844,0,0.877407261843577,0.122592738156423,0.170369812457634,0.468044654609272
845,1,0.668107748586631,0.331892251413369,0.0794607215485426,0.438794910544533
846,0,0.879886325845754,0.120113674154246,0.279807185358138,0.4652659289231219
847,1,0.7938748979653529,0.206125102034646,0.195074188446185,0.4985131380100421
848,0,0.8602049762674971,0.150648486863984,0.203057919710778,0.501925608150929
849,0,0.7985911660670559,0.2014088339329439,0.178956089478045,0.481207039438405
850,0,0.8773467968679141,0.122653203132086,0.179407998794909,0.49802564227563
851,0,0.8782235390150259,0.121776460984974,0.171273631091361,0.4754058401988979
852,0,0.913444387338634,0.0865556126613659,0.173307223017248,0.4991468824647779
853,0,0.954076850984067,0.0459231490159325,0.18159222715975,0.508068054404524
854,0,0.867430540859207,0.132569459140793,0.221661519921669,0.540779018183591
855,0,0.8386492124436921,0.161350787556308,0.198915417639527,0.504996831277726
856,0,0.9619977627959008,0.0380022372040995,0.189877231302252,0.5352703163847321
857,0,0.8697584424222271,0.130241557577773,0.1857347292310009,0.512309267293911
858,0,0.8867793330713192,0.1132206669286819,0.174738269187316,0.472919611953395
859,0,0.897783958641957,0.128367143332225,0.171047676432929,0.4717496221908061
860,0,0.856032892946761,0.143967107053239,0.168562175190179,0.455272266367669
861,0,0.83372131692717,0.16627868307283,0.161256307900881,0.4646321844683859
862,0,0.82776551682438,0.1722344831756209,0.157490396927017,0.469360893092185
863,0,0.936753635456662,0.0632463645433383,0.18159222715975,0.54945644225613
864,0,0.735133174108897,0.264866825891103,0.174135723431498,0.464144688733974
865,0,0.92269552861505,0.0773044713849503,0.156435941854335,0.4099839126407639
866,0,0.911297880702603,0.0887021192973969,0.162461399412518,0.4976356456881
867,0,0.825619010188348,0.1743809898116519,0.1699179031407699,0.4731146102471599
868,0,0.8468119841581759,0.153188015841824,0.2233938389696469,0.5396090284210011
869,0,0.7701726275055178,0.2298273724944829,0.194622279129321,0.49168819772827
870,0,0.885146778728422,0.114853221271578,0.172102131505611,0.477404572709989
871,0,0.834205036732473,0.165794963267527,0.155532123220607,0.446399844001365
872,0,0.8791305136499681,0.0604952081506787,0.1959780070799129,0.364354311899771
873,0,0.8650421743205251,0.134957825679475,0.170294494238156,0.480085799249257
874,0,0.901986274450525,0.0980137255494755,0.228741432552534,0.5679325305903571
875,0,0.9388699096048608,0.0611300903951386,0.1629133087293819,0.4424023789791839
876,0,0.90655138011307,0.0934486198869305,0.172177449725089,0.47862331204602
877,0,0.917767633098528,0.0822323669014723,0.200346463809596,0.523667917905718
878,0,0.890316534147595,0.109683465852405,0.158469533780221,0.432603714717496
879,0,0.963116364845663,0.0368836351543368,0.173005950139339,0.486325744649734
880,0,0.8728723886688641,0.127127611331136,0.195300143104617,0.539219031833471
881,0,0.9498745351755,0.0501254648245004,0.170143857799202,0.469994637546921
882,0,0.923390875835173,0.0766091241648275,0.209008059049484,0.58582362404329
883,0,0.775070290534208,0.224929709465792,0.174888905626271,0.483595768537025
884,0,0.8916165311243459,0.108383468875654,0.266174587632748,0.611368400526495
885,0,0.8777700516975542,0.122229948302446,0.198538826542141,0.5379515429239989
886,0,0.8830909695558851,0.116909030444115,0.21247269714544,0.5146004972456489
887,0,0.92417692051879,0.0758230794812105,0.181818181818182,0.494564422561303
888,0,0.8568491701182092,0.1431508298817909,0.193341869398207,0.5187442109881539
889,0,0.94754663361248,0.0524533663875199,0.181140317842886,0.5047043338370789
890,0,0.911569973093086,0.0884300269069142,0.180387135648113,0.5424365036805929
891,0,0.919551349880582,0.0804486501194183,0.2068991489041199,0.548335202066982
892,1,0.8133446201287899,0.18665537987121,0.129095428184078,0.320625944522985
893,0,0.964658221725066,0.0353417782749342,0.216464562777736,0.574172475990835
894,0,0.95456057078937,0.0454394292106297,0.230323115161558,0.55101642860625
895,0,0.849109653233365,0.150890346766635,0.175943360698953,0.5283966265295179
896,0,0.9536838286422592,0.0463161713577409,0.201174964223846,0.610198410763906
897,0,0.8932793179550749,0.106720682044925,0.1750395420652259,0.4949056695753909
898,0,0.8087795144662451,0.191220485533755,0.172252767944566,0.470920879442305
899,0,0.8160957765214499,0.1839042234785499,0.1524440762220379,0.451274801345488
900,0,0.8768328445747801,0.12316715542522,0.203509829027642,0.590893579681178
901,0,0.986002358134051,0.0139976418659491,0.2172177449725089,0.550821430312485
902,1,0.8736886658403119,0.126311334159688,0.161632898998268,0.4414761370838
903,0,0.924509477884935,0.0754905221150648,0.1863372749868189,0.498854385024131
904,0,0.922151343834084,0.0778486561659159,0.259019356782406,0.67917905718325
905,0,0.896242101762554,0.103757898237446,0.156134668976425,0.436601179739677
906,0,0.935937358285213,0.0640626417147867,0.1620848083151309,0.5269341393262811
907,0,0.850560812649273,0.1494391873507269,0.213903743315508,0.54589772339492
908,0,0.884935151313602,0.115064848686398,0.1837011373051139,0.495880661044216
909,0,0.833358527073193,0.166641472926807,0.192889960081344,0.51503924340662
910,0,0.8572119599721859,0.142788040027814,0.160352489267154,0.4336762053332029
911,0,0.905886265380778,0.0941137346192218,0.181290954281841,0.486130746355969
912,0,0.883393294434199,0.116606705565801,0.163139263387814,0.453761029590991
913,0,0.964990779091211,0.0350092209087886,0.178127589063795,0.506898064641934
914,0,0.9112071832391092,0.0887928167608912,0.21940197333735,0.608930921854434
915,0,0.865193336759682,0.134806663240318,0.172252767944566,0.48340077024326
916,0,0.848142213622759,0.1518577863772409,0.141296979739399,0.387949105445327
917,0,0.806028358073586,0.1939716419264139,0.173231904797771,0.489153219909326
918,0,0.849744535477824,0.150255464522176,0.215711380582963,0.5832886462243461
919,0,0.844998034888291,0.219759954046618,0.212096106048053,0.5916735728562371
920,0,0.85325150406627,0.14674849593373,0.160653762145063,0.444986106371569
921,0,0.7716842518970892,0.228315748102911,0.194019733373503,0.4823770292009939
922,0,0.8527677842609671,0.147232215739033,0.159825261730813,0.456686003997465
923,0,0.865223569247513,0.134776430752487,0.184228364841455,0.512845512601765
924,0,0.9318559724279708,0.0681440275720289,0.1597499435113349,0.415443864866182
925,0,0.939172234483176,0.0608277655168244,0.192513368983957,0.529956612879637
926,0,0.911297880702603,0.0887021192973969,0.17074640355502,0.492126943889241
927,0,0.967923330410859,0.0320766695891405,0.198538826542141,0.559206356944377
928,0,0.89530489463978,0.10469510536022,0.1679596294343599,0.457417247599084
929,0,0.940381533996432,0.0596184660035674,0.239813210815696,0.5679812801637989
930,0,0.8710584393989781,0.128941560601022,0.14099570686149,0.3933603080973039
931,0,0.894639779907489,0.105360220092511,0.216615199216691,0.60166723541169
932,0,0.9377513075550992,0.0622486924449013,0.189274685546434,0.54745770974504
933,0,0.911842065483569,0.0881579345164313,0.153423213075243,0.392239067908156
934,0,0.8805212080902142,0.119478791909786,0.16268735407095,0.473845853848779
935,0,0.8899235118057869,0.110076488194213,0.200271145590118,0.52371666747916
936,0,0.8231701786740029,0.1768298213259969,0.160201852828199,0.512455516014235
937,0,0.9107536959216372,0.0892463040783626,0.203133237930255,0.579827426510018
938,0,0.943011760437766,0.0569882395622336,0.26557204187693,0.682396529030371
939,0,0.951355927079239,0.0486440729207606,0.184077728402501,0.531955345390728
940,0,0.8357166611240441,0.164283338875956,0.183625819085637,0.509384292887437
941,0,0.906853704991384,0.0931462950086163,0.189500640204866,0.527567883781017
942,0,0.970190766998216,0.0298092330017837,0.190329140619116,0.505776824452786
943,0,0.927744354082898,0.0722556459171025,0.182797318671387,0.517671720372447
944,0,0.861988693049551,0.138011306950449,0.132258793402124,0.445327353385658
945,0,0.8958793119085771,0.104120688091423,0.428184077728403,0.780139423780042
946,0,0.8824560873114251,0.1175439126885749,0.1755667696015669,0.4649734314824749
947,0,0.863742177343774,0.136257822656226,0.169390675604429,0.488568225028031
948,0,0.929830395743266,0.0701696042567343,0.176244633576862,0.5146004972456489
949,0,0.8732351785228409,0.126764821477159,0.171424267530316,0.506898064641934
950,0,0.905009523233667,0.0949904767663331,0.172328086164043,0.4712621264563929
951,0,0.7768540073162621,0.223145992683738,0.15432703170897,0.443084873007361
952,0,0.926686217008798,0.0733137829912023,0.183098591549296,0.535172817237849
953,0,0.896876984007014,0.103123015992986,0.198388190103186,0.5461414712621261
954,0,0.8822142274087741,0.117785772591227,0.209987195902689,0.587871106127821
955,0,0.765879614233455,0.234120385766545,0.180989681403932,0.486374494223176
956,0,0.879311908576957,0.120688091423043,0.183927091963546,0.509043045873349
957,0,0.874081688182121,0.125918311817879,0.2106650598779849,0.529956612879637
958,0,0.907125797381866,0.0928742026181334,0.1852828199141369,0.519816701603861
959,0,0.812498110469511,0.187501889530489,0.189048730888002,0.507726807390435
960,0,0.9501163950781508,0.049883604921849,0.170897039993975,0.467605908448301
961,0,0.8848142213622759,0.115185778637724,0.225427430895534,0.553746404718959
962,0,0.875411917646703,0.0394533966200079,0.191534232130752,0.56647004338712
963,0,0.937055960334976,0.062944039665024,0.180236499209159,0.493784429386243
964,0,0.870181697251867,0.129818302748133,0.1778263161858849,0.502705601325988
965,0,0.837591075369592,0.162408924630408,0.1625367176319949,0.430214985618876
966,0,0.9258699398373492,0.0741300601626508,0.190931686374934,0.529225369278019
967,0,0.80016325543429,0.19983674456571,0.166905174361678,0.470774630721981
968,0,0.7734377361913108,0.226562263808689,0.181818181818182,0.5030468483400771
969,0,0.883151434531548,0.116848565468452,0.1792573623559539,0.505874323599668
970,0,0.964658221725066,0.0353417782749342,0.212246742487008,0.641739384780383
971,0,0.8749281978414001,0.1250718021586,0.157866988024403,0.4151513674255349
972,0,0.935483870967742,0.0645161290322581,0.1861113203283869,0.5948422951299179
973,1,0.819784140036884,0.180215859963116,0.164193718460496,0.459220981816409
974,0,0.821930646672915,0.178069353327085,0.180839044964977,0.492663189197094
975,0,0.9041932460622192,0.0958067539377815,0.184303683060932,0.509335543313996
976,0,0.8977234936662941,0.1022765063337059,0.180387135648113,0.526641641885634
977,0,0.920035069685884,0.0799649303141155,0.200346463809596,0.547165212304392
978,0,0.912325785288871,0.0876742147111286,0.180236499209159,0.537220299322381
979,0,0.8951234997127908,0.104876500287209,0.184077728402501,0.522497928143129
980,0,0.9644768267980772,0.0355231732019228,0.2025306921744369,0.544337737044801
981,0,0.9570396347915472,0.042960365208453,0.170445130677111,0.47862331204602
982,0,0.7701121625298549,0.229887837470145,0.128718837086691,0.405401452737289
983,0,0.940048976630287,0.0599510233697131,0.170897039993975,0.484619509579291
984,0,0.8956374520059259,0.104362547994074,0.174135723431498,0.484229512991761
985,0,0.889621186927472,0.110378813072528,0.1853581381336149,0.517671720372447
986,0,0.91909786256311,0.0809021374368897,0.230473751600512,0.592989811339151
987,0,0.900232790156302,0.099767209843698,0.164570309557882,0.4405498951884171
988,0,0.842488738398283,0.157511261601717,0.182194772915568,0.506118071466875
989,0,0.786951658251958,0.213048341748042,0.174964223845748,0.496124408911422
990,0,0.9187955376847958,0.0812044623152039,0.180236499209159,0.4965631550723929
991,0,0.9377210750672672,0.0622789249327327,0.168863448068088,0.4655584263637689
992,0,0.894518849956163,0.1054811500438369,0.178202907283272,0.495490664456686
993,0,0.968497747679657,0.0315022523203434,0.191383595691798,0.576463705942573
994,0,0.952504761616834,0.0474952383831665,0.174135723431498,0.518354214400624
995,0,0.8756235450615231,0.124376454938477,0.1738344505535889,0.5106030322234679
996,0,0.986062823109714,0.0139371768902863,0.178202907283272,0.488470725881148
997,0,0.8685189104211379,0.131481089578861,0.176771861113203,0.498854385024131
998,0,0.831030625510173,0.168969374489827,0.0726067635761091,0.3827329010871149
999,0,0.9382350273604008,0.0617649726395985,0.175491451382089,0.484132013844879
1000,0,0.7853191039090609,0.214680896090939,0.156586578293289,0.425778774435724
1001,0,0.7971097741633159,0.202890225836684,0.159373352413949,0.494125676400332
1002,0,0.869879372373553,0.130120627626447,0.166679219703246,0.541266513918003
1003,1,0.8531305741149441,0.146869425885056,0.182947955110341,0.489933213084386
1004,0,0.8761979623303199,0.1238020376696799,0.201551555321232,0.544825232779213
1005,0,0.8446352450343141,0.155364754965686,0.1437071627626719,0.4413298883634771
1006,0,0.8862049158025209,0.113795084197479,0.2053174662950969,0.5711500024374789
1007,0,0.898086283520271,0.101913716479729,0.162988626948859,0.43986740116024
1008,0,0.8722375064244041,0.127762493575596,0.2249755215786699,0.575829961487837
1009,0,0.986909332768994,0.0130906672310064,0.179332680575431,0.504314337249549
1010,0,0.889590954439641,0.110409045560359,0.177750997966408,0.498171890995954
1011,0,0.969586117241588,0.0304138827584122,0.170143857799202,0.487544483985765
1012,0,0.9169513559270792,0.0830486440729207,0.1873164118400239,0.520401696485156
1013,0,0.860870090999788,0.139129909000212,0.170445130677111,0.476819577828694
1014,0,0.939807116727636,0.0601928832723645,0.210363787000075,0.60088724223663
1015,0,0.829609698582096,0.1703903014179039,0.166980492581155,0.461073465607176
1016,0,0.884330501556973,0.1156694984430269,0.193115914739776,0.530005362453079
1017,0,0.818091120718324,0.181908879281676,0.181667545379227,0.496075659337981
1018,0,0.926655984520966,0.0733440154790338,0.179332680575431,0.5082143031248479
1019,0,0.836684100734649,0.1633158992653509,0.207275740001506,0.511968020279823
1020,0,0.8260724975058199,0.17392750249418,0.189877231302252,0.503924340662019
1021,0,0.871360764277292,0.128639235722708,0.174738269187316,0.480963291571199
1022,0,0.934425733893642,0.0655742661063579,0.1955260977630489,0.561400087749232
1023,0,0.9369047978958192,0.0630952021041811,0.222414702116442,0.621264563935066
1024,0,0.8124678779816792,0.187532122018321,0.2178956089478039,0.514307999805002
1025,1,0.8913444387338629,0.1086555612661369,0.151690894027265,0.3697655145517479
1026,0,0.9684675151918248,0.0315324848081749,0.15990057995029,0.407010188660849
1027,0,0.843365480545394,0.156634519454606,0.170821721774497,0.504509335543314
1028,0,0.8645584545152221,0.135441545484778,0.182420727574,0.506508068054405
1029,0,0.8933700154185692,0.106629984581431,0.185960683889433,0.513186759615853
1030,0,0.8821235299452791,0.1178764700547209,0.174738269187316,0.492711938770536
1031,0,0.821779484233758,0.178220515766242,0.16268735407095,0.438356164383562
1032,0,0.72201227439006,0.27798772560994,0.130074565037283,0.4174425973772729
1033,0,0.902621156694984,0.0973788433050156,0.187693002937411,0.5203041973382729
1034,0,0.94712337878284,0.0528766212171599,0.186412593206297,0.5423877541071521
1035,0,0.883483991897693,0.1165160081023069,0.171725540408225,0.489640715643738
1036,0,0.839132932248995,0.160867067751005,0.167507720117496,0.48656949251694
1037,0,0.977386099102095,0.0226139008979049,0.183173909768773,0.521717934968069
1038,0,0.8752607552075459,0.124739244792454,0.1862619567673419,0.499829376492956
1039,0,0.8894397920004841,0.110560207999516,0.170595767116065,0.473602105981573
1040,0,0.814009734861082,0.185990265138918,0.1878436393763649,0.4928094379174179
1041,0,0.9334582942830372,0.0665417057169634,0.171876176847179,0.491151952420416
1042,0,0.9775070290534208,0.0224929709465792,0.156435941854335,0.400380246672842
1043,0,0.8940955951265229,0.1059044048734769,0.183475182646682,0.5025106030322241
1044,0,0.8963025667382171,0.1216252985458169,0.178278225502749,0.4935894310924779
1045,0,0.935997823260876,0.0640021767391239,0.183625819085637,0.544581484912007
1046,0,0.959972186111195,0.0400278138888049,0.18437900128041,0.496124408911422
1047,0,0.8828491096532328,0.1171508903467669,0.1699179031407699,0.4803782966899039
1048,0,0.9260815672521692,0.0739184327478308,0.182044136476614,0.520450446058597
1049,0,0.884844453850107,0.115155546149893,0.194622279129321,0.531516599229757
1050,0,0.916074613779968,0.083925386220032,0.171424267530316,0.524740408521425
1051,0,0.897783958641957,0.102216041358043,0.2068991489041199,0.582703651343051
1052,0,0.869788674910058,0.130211325089942,0.146719891541764,0.433481207039438
1053,0,0.924237385494452,0.0757626145055477,0.21495819838819,0.599717252474041
1054,0,0.845632917132751,0.1543670828672489,0.1855087745725689,0.515234241700385
1055,0,0.950690812346948,0.049309187653052,0.209158695488439,0.58426363769317
1056,0,0.8975118662514742,0.102488133748526,0.186186638547865,0.5555501389362839
1057,1,0.877800284185386,0.122199715814614,0.0988928221736838,0.258665236679179
1058,0,0.8386492124436921,0.161350787556308,0.164645627777359,0.473797104275338
1059,0,0.8599933488526771,0.140006651147323,0.177073133991112,0.4817920343197
1060,0,0.8397980469812859,0.1602019530187139,0.193040596520298,0.5332715838736409
1061,0,0.947667563563806,0.0523324364361943,0.1772990886495439,0.512650514308
1062,0,0.836351543368504,0.163648456631496,0.212773970023349,0.58070491883196
1063,0,0.8176678658886841,0.182332134111316,0.209234013707916,0.525374152976161
1064,0,0.987181425159476,0.117241587810261,0.157866988024403,0.468434651196802
1065,0,0.8519515070895191,0.148048492910482,0.169993221360247,0.4765758299614879
1066,0,0.953653596154428,0.0463464038455724,0.179709271672818,0.514015502364354
1067,0,0.861837530610394,0.138162469389606,0.149280711003992,0.422658801735485
1068,0,0.8747770354022429,0.125222964597757,0.170294494238156,0.4806707941305509
1069,0,0.8862049158025209,0.113795084197479,0.179784589892295,0.493784429386243
1070,0,0.9473652386854922,0.0526347613145086,0.1684115387512239,0.4663384195388289
1071,0,0.94606524170874,0.0539347582912598,0.190404458838593,0.5571101252864039
1072,0,0.910511836018986,0.089488163981014,0.190931686374934,0.529322868424901
1073,0,0.865949148955468,0.152311273694712,0.178052270844317,0.5004631209476921
1074,0,0.9349094536989448,0.0650905463010551,0.235595390524968,0.601862233705455
1075,0,0.843335248057563,0.1566647519424369,0.249529261128267,0.603324720908692
1076,1,0.8030655742661059,0.196934425733894,0.155155532123221,0.4408423926290639
1077,0,0.828612026483659,0.171387973516341,0.204790238758756,0.5023643543119
1078,0,0.905251383136318,0.0947486168636817,0.208104240415757,0.593282308779798
1079,0,0.896332799226048,0.1036672007739519,0.192212096106048,0.5272266367669279
