,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Net Value Per Share (B), Net Value Per Share (A), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Net profit before tax/Paid-in capital, Current Liability to Assets, Net Income to Total Assets
763,0,0.469994637546921,0.534289140863498,0.520049253172011,0.1683873414521089,0.1683873414521089,0.2146166209700289,0.1736084958951569,0.171297276052846,0.8287027239471539,0.169753412261519,0.1792651963296739,0.797069458431334
764,0,0.500950616682104,0.577573048408199,0.555918411049842,0.197673928616577,0.197673928616577,0.224922000567269,0.1838517737440689,0.109260211022765,0.8907397889772349,0.182806726491215,0.0982518087815908,0.8173122684057769
765,0,0.5431677472822111,0.59272786742259,0.596766422185342,0.211453373224896,0.211453373224896,0.244398222558381,0.197032462152595,0.0968648910118814,0.9031351089881192,0.195083327049242,0.0880019047432446,0.828784782631754
766,0,0.5048505825574029,0.573539031836023,0.561967985438193,0.1731911845265689,0.1731911845265689,0.2259619930036869,0.178202907283272,0.140460138464794,0.859539861535206,0.176080235276374,0.1083096351941559,0.813019344831854
767,0,0.547506459318481,0.6078281726995199,0.595481556828524,0.199738738359108,0.199738738359108,0.243925498723646,0.1968065074941629,0.0708347189890256,0.929165281010974,0.195724304351105,0.0691237269081956,0.837889886163086
768,0,0.512309267293911,0.574193196685565,0.5646983243214301,0.26543339935106,0.26543339935106,0.2468563864990069,0.19522482488514,0.0295976055869637,0.970402394413036,0.194283990649272,0.0331878097300733,0.8227084561591139
769,0,0.495441914883245,0.551406454426515,0.546442529043311,0.179638447600185,0.179638447600185,0.223787463363903,0.176545906454771,0.172174018199958,0.827825981800042,0.175544830706583,0.129158497777272,0.802517589280462
770,0,0.6866377419197579,0.7659725250763191,0.758124096579046,0.2396864860309299,0.2396864860309299,0.330623050014182,0.264366950365293,0.0607673005411615,0.939232699458838,0.263034461956112,0.0617090285704244,0.910073881859374
771,0,0.301906108321552,0.333951155691234,0.3325659831896779,0.169356537861868,0.169356537861868,0.18540228798336,0.1288694735256459,0.060162650784533,0.939837349215467,0.145818565719026,0.0365055338552428,0.722031152143933
772,0,0.586311119777702,0.613497601395552,0.6260506451094809,0.210062787071763,0.210062787071763,0.257634489930982,0.210062514122166,0.1257369168908909,0.8742630831091089,0.2075333685242439,0.0335291699735478,0.8370716901522229
773,0,0.543362745575976,0.577082424771042,0.591894641040741,0.208335089123931,0.208335089123931,0.231067410418833,0.183399864427205,0.0343441061764973,0.9656558938235028,0.1823241082874589,0.039160357642677,0.8208676957951669
774,0,0.61312338517038,0.681530745747928,0.666042079340436,0.240782099363701,0.240782099363701,0.294885128108159,0.242901257814265,0.0552347552680109,0.9447652447319892,0.2407209109418599,0.0393613152148541,0.8788463156927758
775,0,0.518159216106859,0.569450501526385,0.5703196102575079,0.212591125532005,0.212591125532005,0.235132835397561,0.18882277622957,0.124829942255948,0.875170057744052,0.188650931302315,0.0877990316459586,0.81599205563535
776,0,0.583142397504022,0.622219799389446,0.613630279993576,0.318107117272766,0.318107117272766,0.307081403044342,0.2667771333885669,0.0948695468150074,0.905130453184993,0.265666239348465,0.0370479732080865,0.805071499264549
777,0,0.4489348218203089,0.5124291321413,0.4993307992933239,0.167586700939699,0.167586700939699,0.202231256499953,0.1611809896814039,0.1796414426943189,0.820358557305681,0.160191539099615,0.1111377073109909,0.781096869028488
778,0,0.4920294447423579,0.533198866114261,0.539054553241608,0.158653238380178,0.158653238380178,0.214711165736976,0.170143857799202,0.056806844635245,0.9431931553647548,0.1691425985973909,0.0621334438673171,0.7968091891190541
779,0,0.519621703310096,0.5827518534670739,0.5677498795438729,0.247313640385993,0.247313640385993,0.256972676562352,0.211418242072757,0.153429875744475,0.846570124255525,0.209230073146822,0.119246606297657,0.8217457189386779
780,0,0.493053185784624,0.570104666375927,0.5495476203222871,0.220766086553453,0.220766086553453,0.227758343575683,0.182119454696091,0.0141488043051063,0.985851195694894,0.179911017268683,0.0185173546318185,0.8159558790116741
781,0,0.6219958075366839,0.635194068905364,0.6706997162589,0.2013400193839279,0.2013400193839279,0.250259998109105,0.198538826542141,0.032469691930949,0.9675303080690508,0.1975492044340549,0.0191328112411826,0.854999476171048
782,0,0.499293131185102,0.549007849978195,0.5524385673751271,0.172137710168134,0.172137710168134,0.2169802401437079,0.172779995480907,0.14844151525229,0.8515584847477099,0.171774375989744,0.119331708309534,0.7997348634889542
783,0,0.539462779700678,0.588639337112952,0.577332833663472,0.206607391176099,0.206607391176099,0.2436418644228039,0.1955260977630489,0.101520694137921,0.8984793058620791,0.194593167936053,0.099659331621681,0.827373064038842
784,0,0.582849900063374,0.621783689489751,0.622196049039028,0.182040369137415,0.182040369137415,0.236267372600927,0.192136777886571,0.0518487166308915,0.9481512833691078,0.191154513234296,0.0546068706988556,0.844453160900518
785,0,0.55101642860625,0.598015699956389,0.6167889073290861,0.202140659896338,0.202140659896338,0.241940058617755,0.191986141447616,0.102457901260695,0.897542098739305,0.189322072241912,0.0494131829032025,0.8292454233329409
786,0,0.430458733486082,0.474869167030092,0.487017506290487,0.175508828115124,0.175508828115124,0.202798525101636,0.15545680500113,0.062157994981407,0.937842005018593,0.155222079782822,0.0671116094200587,0.7610848451499599
787,0,0.489006971189002,0.557730047972089,0.542213180577119,0.184990097341031,0.184990097341031,0.2210456651224349,0.176093997137908,0.194908849049188,0.944704779756326,0.175160244325466,0.0591582870076595,0.809947278443258
788,0,0.53522156681129,0.5856955952900129,0.5871299320092079,0.177447220934642,0.177447220934642,0.233903753427248,0.183023273329818,0.1152462436133869,0.8847537563866129,0.185053917502451,0.108102556538918,0.829370826702103
789,0,0.446692341442012,0.511066288704754,0.498206542106108,0.167628839914036,0.167628839914036,0.205918502410892,0.1620848083151309,0.13272062157995,0.86727937842005,0.162001357363698,0.0781322076986199,0.780432804608845
790,0,0.496173158484863,0.564762320104666,0.5517425986401839,0.168345202477772,0.168345202477772,0.2219911127919069,0.177675679746931,0.050095232336669,0.9499047676633308,0.174934017042455,0.0519812563499201,0.8164796874630821
791,0,0.45965972797738,0.5090492804186649,0.512072380748434,0.173401879398255,0.173401879398255,0.21026756169046,0.1629133087293819,0.147988027934819,0.8520119720651809,0.161948570997662,0.154743377747503,0.783290511873539
792,0,0.471408375176717,0.535270388137811,0.5231008083944539,0.183978761956934,0.183978761956934,0.216412971542025,0.171198312871884,0.168757747075007,0.8312422529249929,0.170243571374708,0.1766492152721729,0.7968511385502809
793,0,0.384585384877882,0.387265590928914,0.429198565233685,0.149045552231259,0.149045552231259,0.1939113170086039,0.153573849514198,0.0926625752033135,0.9073374247966872,0.152590302390468,0.0984876945346485,0.7121565470118009
794,0,0.488470725881148,0.552224160488443,0.5441940146688801,0.1942185327209139,0.1942185327209139,0.221423844190224,0.175265496723657,0.0580766091241648,0.941923390875835,0.1742779579217249,0.0528041927181818,0.8074957081456541
795,1,0.497879393555306,0.559965111208024,0.5640558916430221,0.194007837849227,0.194007837849227,0.2261510825375819,0.176169315357385,0.181878646793845,0.818121353206155,0.1744664806575669,0.136274420895551,0.8061954433049909
796,0,0.5658850485058261,0.6199847361535109,0.603993789817442,0.185116514264043,0.185116514264043,0.243074595821121,0.199216690517436,0.0933579224234362,0.906642077576564,0.198280672649122,0.0950927095566486,0.8424164239384531
797,0,0.492224443036123,0.5457915394679461,0.541142459446437,0.176309468627534,0.176309468627534,0.216696605842867,0.171499585749793,0.1097136983402359,0.8902863016597641,0.170462257748284,0.1025696052482949,0.7999480845157959
798,0,0.489933213084386,0.560837331007414,0.544943519460357,0.177910749652353,0.177910749652353,0.221423844190224,0.175265496723657,0.0305952776854007,0.9694047223145992,0.174428776110399,0.0256739076643381,0.8136687440396411
799,0,0.659922975673963,0.706825119930222,0.695861662829916,0.2434789937212929,0.2434789937212929,0.350477451073083,0.3233411162160129,0.170904253711038,0.8290957462889621,0.299781313626423,0.162163391249958,0.8647481433198909
800,0,0.433724954906645,0.482664631487135,0.4855184967075329,0.189035438877418,0.189035438877418,0.201285808830481,0.155155532123221,0.0550533603410225,0.944946639658978,0.156307970741271,0.059821202498887,0.7720079839408299
801,0,0.480085799249257,0.544374182293938,0.534022163927405,0.1768994142682569,0.1768994142682569,0.2166020610759189,0.172478722602998,0.1003416271124949,0.8996583728875049,0.1714953623406979,0.0857950896214605,0.801731271518815
802,0,0.549895188417101,0.601450065416485,0.600192729803523,0.178163583498378,0.178163583498378,0.2348492010967189,0.199593281614823,0.141729902953714,0.8582700970462859,0.1861398084609,0.126032138135988,0.824295905522756
803,0,0.562277580071174,0.6312690798081121,0.6144333208415871,0.182082508111753,0.182082508111753,0.2429800510541739,0.194998870226708,0.0740695951869879,0.925930404813012,0.19401251790966,0.0495895352244529,0.849154176995303
804,0,0.4946131721347439,0.54977104230266,0.543444509877402,0.173149045552231,0.173149045552231,0.21991112791907,0.174587632748362,0.145539196420473,0.854460803579527,0.17365206243873,0.15168783068426,0.8041060748793951
805,0,0.4633159459854729,0.5333078935891851,0.515070399914342,0.160043824533311,0.160043824533311,0.214427531436135,0.170294494238156,0.0380929346675938,0.961907065332406,0.1693160395143649,0.0429301800208456,0.797574733806545
806,0,0.514307999805002,0.584169210641082,0.5678569516569411,0.26623403986347,0.26623403986347,0.2532854306514129,0.204263011222415,0.0591045137104332,0.9408954862895672,0.203242591056481,0.0611731803681531,0.828277985095769
807,0,0.5426315019743579,0.6102267771478411,0.596498741902671,0.22738190552442,0.22738190552442,0.273518010778103,0.238909392181969,0.193548387096774,0.806451612903226,0.2199984918181129,0.192363268489477,0.8244620020279939
808,0,0.500853117535222,0.5573484518098559,0.550993093848707,0.215456575786945,0.215456575786945,0.2328637609908289,0.1853581381336149,0.1250718021586,0.8749281978414001,0.184405399291155,0.103188065341653,0.810185185253401
809,0,0.4900307122312679,0.502725686873092,0.529632207291611,0.169946483502592,0.169946483502592,0.204783965207526,0.162461399412518,0.120567161471718,0.879432838528282,0.16153382097881,0.0976974312602326,0.7778330968687109
810,0,0.569785014381124,0.599433057130397,0.6321537555543659,0.1725169609371709,0.1725169609371709,0.2451545806939589,0.194622279129321,0.186957704749524,0.813042295250476,0.193703340622879,0.1270718727330509,0.8301846176719371
811,0,0.4935894310924779,0.5557675534234631,0.551635526527116,0.169272259913194,0.169272259913194,0.220762030821594,0.1751901785041799,0.107416029265048,0.8925839707349521,0.1737123897142,0.0692264756255562,0.8102084763633001
812,0,0.4977818944084239,0.562745311818578,0.5505112693399,0.174581770679702,0.174581770679702,0.226434716838423,0.179483317014386,0.188771654019409,0.8112283459805909,0.178538571751753,0.17950196809814,0.8085331686613341
813,0,0.50631306976064,0.575065416484954,0.5622892017773969,0.1893725506721169,0.1893725506721169,0.2315401342535689,0.184077728402501,0.120022976690752,0.879977023309248,0.182851971947817,0.113758547691391,0.8190471924698108
814,0,0.489006971189002,0.5556585259485389,0.538786872958938,0.1720955711937969,0.1720955711937969,0.2219911127919069,0.176771861113203,0.167639145025244,0.832360854974756,0.1757785988990269,0.173954073917989,0.8058900107906399
815,0,0.4738946034222199,0.527747492368077,0.525991755447294,0.174371075808015,0.174371075808015,0.2118748227285619,0.1679596294343599,0.1518880188650719,0.848111981134928,0.167023603046527,0.0875720366632198,0.791819489723878
816,0,0.484229512991761,0.543065852594854,0.535521173510359,0.193375753234166,0.193375753234166,0.218303866880968,0.174587632748362,0.0738579677721679,0.926142032227832,0.173614357891562,0.0461602665528709,0.803209624044976
817,0,0.4644859357480619,0.534779764500654,0.5204775416242841,0.165859002991867,0.165859002991867,0.211118464592985,0.166151992166905,0.147020588324213,0.852979411675787,0.165138375688108,0.134181417777412,0.789635774877785
818,0,0.56686003997465,0.626526384648932,0.6160929385941429,0.198221735282963,0.198221735282963,0.252150893448048,0.203509829027642,0.0796928379236327,0.9203071620763672,0.202118995550863,0.0851587014006222,0.847878340080318
819,0,0.398186515867986,0.458133449629307,0.4484180095294179,0.173781130167292,0.173781130167292,0.192114966436608,0.151088348271447,0.0815974846570124,0.918402515342988,0.150961465952794,0.0821802633460332,0.747856468820978
820,0,0.581241164139814,0.587167466201483,0.608758498848975,0.147022881463065,0.147022881463065,0.223031105228326,0.179784589892295,0.16032288297004,0.839677117029961,0.1788326672196669,0.117880445378254,0.8216842655412472
821,0,0.541022766050797,0.603521587440035,0.5927512179452861,0.180986894778981,0.180986894778981,0.24808546846932,0.199894554492732,0.166339148048493,0.8336608519515071,0.1989819772264539,0.148742745156624,0.833522646740996
822,1,0.325793399307756,0.3626798953336239,0.359441083569784,0.128734566600649,0.128734566600649,0.109577384891746,0.0887248625442495,0.288659793814433,0.711340206185567,0.0876178267099012,0.233636771024646,0.661031492197597
823,0,0.534636571929996,0.578118185782817,0.5744418866106321,0.2072816147654969,0.2072816147654969,0.2341873877280889,0.190329140619116,0.0308673700758835,0.9691326299241172,0.189239122238142,0.0286688905490533,0.82352158534777
824,1,0.4831570223760539,0.548353685128652,0.537127255206381,0.17045215119464,0.17045215119464,0.2179256878131799,0.1738344505535889,0.122622970644254,0.8773770293557459,0.171759294170877,0.08651597495151,0.802265323804729
825,0,0.501925608150929,0.5454644570431749,0.5500829808876279,0.1861699886224769,0.1861699886224769,0.219060225016545,0.17240340438352,0.138646189194909,0.861353810805091,0.171299298695423,0.0900739428503758,0.8009893766996551
826,0,0.483937015551114,0.549716528565198,0.538786872958938,0.183978761956934,0.183978761956934,0.221612933724118,0.1744369963094069,0.145327569005653,0.8546724309943471,0.173350426061383,0.1250670848962869,0.804816459176731
827,0,0.473699605128455,0.537287396423899,0.5271695486910429,0.178964224010788,0.178964224010788,0.2139548076013989,0.169993221360247,0.128215980893068,0.871784019106932,0.169014403137018,0.0185203061609821,0.7961512072564291
828,0,0.584556135133818,0.473288268643698,0.6432357192569189,0.193839281951877,0.193839281951877,0.258674482367401,0.206371921367779,0.0765788916769961,0.923421108323004,0.205429454792248,0.0674096984028353,0.863413703215087
829,0,0.4271437624920779,0.483972961186219,0.473633492156968,0.20530108297164,0.20530108297164,0.196085846648388,0.155381486781653,0.0324092269552861,0.9675907730447142,0.154400120654551,0.0359959794358799,0.7673750499461409
830,0,0.526690391459075,0.5876035761011771,0.5783500187376199,0.1925329737474189,0.1925329737474189,0.2268128959062119,0.190404458838593,0.0983765154034525,0.901623484596548,0.188786667672121,0.0451560307120563,0.829012681683254
831,0,0.494661921708185,0.551733536851286,0.545264735799561,0.15397581222873,0.15397581222873,0.215751158173395,0.172478722602998,0.204311152764761,0.795688847235239,0.171533066887867,0.0783813289446725,0.7979639556339
832,1,0.451031053478282,0.5083406018316621,0.498581294501847,0.1556192322278879,0.1556192322278879,0.2023258012669,0.155984032537471,0.217220425068779,0.782779574931221,0.158494834477038,0.2011496767080689,0.7792174668579259
833,0,0.597572271242627,0.6312690798081121,0.656459125220836,0.197968901436939,0.197968901436939,0.247612744634584,0.200421782029073,0.0504580221906461,0.949541977809354,0.1967951134906869,0.0532178830536963,0.8485703931030749
834,0,0.489543216496856,0.546881814217183,0.541517211842176,0.180186254266571,0.180186254266571,0.2197220383851749,0.175265496723657,0.130997369773559,0.8690026302264409,0.174240253374557,0.0802927725068527,0.803768994425927
835,0,0.565690050212061,0.585532054077628,0.605385727287328,0.2173106906577889,0.2173106906577889,0.249692729507422,0.208782104391052,0.054448710584394,0.945551289415606,0.203672422894201,0.0454244627644337,0.8389934488807671
836,0,0.474479598303515,0.5396314871347581,0.520049253172011,0.206944502970798,0.206944502970798,0.2156566134064479,0.175114860284703,0.0558998700003023,0.944100129999698,0.174119598823618,0.0537027156330196,0.800357717135355
837,0,0.503095597913518,0.555276929786306,0.554847689919161,0.192027306055371,0.192027306055371,0.225678358702846,0.180989681403932,0.145055476615171,0.8549445233848292,0.179941180906417,0.137470778585604,0.8084212353900029
838,0,0.524399161507337,0.559692542520715,0.576369184645859,0.165437613248494,0.165437613248494,0.2218965680249599,0.17631995179634,0.0974695407685098,0.90253045923149,0.175326144333007,0.0779317832819622,0.8112312265019991
839,0,0.5388290352459421,0.578881378107283,0.604207934043578,0.188951160928743,0.188951160928743,0.230027417982415,0.180387135648113,0.0582580040511534,0.9417419959488472,0.179156926325315,0.0600081607183632,0.8223462158487029
840,0,0.515965485302004,0.575283471434802,0.568285240109214,0.22321014706502,0.22321014706502,0.2416564243169139,0.193718460495594,0.102488133748526,0.8975118662514742,0.192738104215368,0.0774326260137393,0.8209463071349141
841,0,0.4900794618047089,0.546282163105102,0.541303067616039,0.168935148118495,0.168935148118495,0.227569254041789,0.175491451382089,0.226743658735677,0.773256341264323,0.17453434884247,0.210649336298475,0.800773039279257
842,0,0.578559937600546,0.606519843000436,0.638685154451523,0.1871813240065739,0.1871813240065739,0.244209133024487,0.185810047450478,0.0238232004111618,0.976176799588838,0.18431490837795,0.0273043130149523,0.8362843912503299
843,0,0.410520157948618,0.460150457915395,0.469832432143048,0.167755256837049,0.167755256837049,0.2010967192965869,0.152745349099947,0.0705021616228799,0.92949783837712,0.151775884171631,0.0689392906627689,0.751338861962634
844,0,0.468044654609272,0.535924552987353,0.52069168585042,0.172264127091147,0.172264127091147,0.213576628533611,0.170369812457634,0.122592738156423,0.877407261843577,0.169429153155871,0.103287111658851,0.7969185832135209
845,1,0.438794910544533,0.0901657217618839,0.4645858986027089,0.120601744553538,0.120601744553538,0.190224071097665,0.0794607215485426,0.331892251413369,0.668107748586631,0.080604780936581,0.343142736694419,0.411809224581685
846,0,0.4652659289231219,0.5262211077191451,0.517747202741046,0.1684294804264459,0.1684294804264459,0.212347546563298,0.279807185358138,0.120113674154246,0.879886325845754,0.1673704848804769,0.113698059589579,0.7920749439854928
847,1,0.4985131380100421,0.574465765372874,0.548102146795867,0.178037166575366,0.178037166575366,0.230405597050203,0.195074188446185,0.206125102034646,0.7938748979653529,0.194103008822864,0.133176513018159,0.8015761629515079
848,0,0.501925608150929,0.5762102049716529,0.557149740350126,0.234124141418398,0.234124141418398,0.254419967854779,0.203057919710778,0.150648486863984,0.8602049762674971,0.202118995550863,0.158111824321936,0.8219918368324269
849,0,0.481207039438405,0.5463911905800259,0.529471599122009,0.176941553242594,0.176941553242594,0.2227474709274839,0.178956089478045,0.2014088339329439,0.7985911660670559,0.1779654626347939,0.207357989455048,0.803251700643254
850,0,0.49802564227563,0.553259921500218,0.549012259756946,0.196746871181155,0.196746871181155,0.224922000567269,0.179407998794909,0.122653203132086,0.8773467968679141,0.177942839906493,0.1216212862388159,0.8066016590708079
851,0,0.4754058401988979,0.537832533798517,0.526901868408373,0.170030761451266,0.170030761451266,0.215467523872554,0.171273631091361,0.121776460984974,0.8782235390150259,0.170303898650177,0.0713333110987277,0.7982023134546441
852,0,0.4991468824647779,0.543174880069778,0.544568767064618,0.1798491424718719,0.1798491424718719,0.217642053512338,0.173307223017248,0.0865556126613659,0.913444387338634,0.1719478169067189,0.0236563259506363,0.8018008456696031
853,0,0.508068054404524,0.562472743131269,0.5622892017773969,0.209978509123088,0.209978509123088,0.227285619740947,0.18159222715975,0.0459231490159325,0.954076850984067,0.180612321846015,0.0263923381286605,0.814951660027251
854,0,0.540779018183591,0.6087549062363721,0.58530970608705,0.223757953731406,0.223757953731406,0.264819892218966,0.221661519921669,0.132569459140793,0.867430540859207,0.221431264610512,0.137194073345026,0.8391951101984281
855,0,0.504996831277726,0.567378979502835,0.550564805396434,0.227592600396106,0.227592600396106,0.2428855062872269,0.198915417639527,0.161350787556308,0.8386492124436921,0.197971495362341,0.157733115977662,0.813875031739471
856,0,0.5352703163847321,0.597088966419538,0.583596552277959,0.197041844001517,0.197041844001517,0.2335255743594589,0.189877231302252,0.0380022372040995,0.9619977627959008,0.1861775130080689,0.0216503648006238,0.8278743555938609
857,0,0.512309267293911,0.5722307021369389,0.5576315648589331,0.177531498883317,0.177531498883317,0.229081970312943,0.1857347292310009,0.130241557577773,0.8697584424222271,0.184020812910037,0.131605838404005,0.818168756754104
858,0,0.472919611953395,0.5442106410815529,0.5275978371433161,0.2040369137415199,0.2040369137415199,0.220667486054647,0.174738269187316,0.1132206669286819,0.8867793330713192,0.1735314078877909,0.0946243624305026,0.803357889615518
859,0,0.4717496221908061,0.537178368948975,0.5260988275603621,0.1961990645147699,0.1961990645147699,0.2166020610759189,0.171047676432929,0.128367143332225,0.897783958641957,0.1700550486388659,0.1225506171309469,0.798262091898646
860,0,0.455272266367669,0.5268752725686869,0.5047914770598,0.172264127091147,0.172264127091147,0.209794837855725,0.168562175190179,0.143967107053239,0.856032892946761,0.167589171254053,0.15021718334398,0.7928142243525821
861,0,0.4646321844683859,0.514664195377235,0.5134643182183201,0.1717163204247609,0.1717163204247609,0.203838517538054,0.161256307900881,0.16627868307283,0.83372131692717,0.160274489103386,0.105363265640002,0.7790422319426009
862,0,0.469360893092185,0.4938944614042739,0.50939557792173,0.159496017866925,0.159496017866925,0.198638555355961,0.157490396927017,0.1722344831756209,0.82776551682438,0.156971570771435,0.161345702628802,0.76851355637571
863,0,0.54945644225613,0.479666375926734,0.607687777718293,0.187518435801273,0.187518435801273,0.2374964545712389,0.18159222715975,0.0632463645433383,0.936753635456662,0.180506749113943,0.0680401439807139,0.8205709071167799
864,0,0.464144688733974,0.533144352376799,0.515552224423149,0.171505625553074,0.171505625553074,0.2181147773470739,0.174135723431498,0.264866825891103,0.735133174108897,0.162680039212729,0.274971524593568,0.797201338671468
865,0,0.4099839126407639,0.465819886611426,0.453075646447883,0.168513758375121,0.168513758375121,0.196558570483124,0.156435941854335,0.0773044713849503,0.92269552861505,0.155455847975266,0.0635787737425402,0.755299926940191
866,0,0.4976356456881,0.512538159616223,0.5369131109802451,0.19459778348995,0.19459778348995,0.2045003309066839,0.162461399412518,0.0887021192973969,0.911297880702603,0.161458411884473,0.0518849995122957,0.781800656014521
867,0,0.4731146102471599,0.5324901875272571,0.523261416564056,0.193122919388142,0.193122919388142,0.2149948000378179,0.1699179031407699,0.1743809898116519,0.825619010188348,0.1689766985898499,0.134203191799348,0.79597093197733
868,0,0.5396090284210011,0.607610117749673,0.5909309920231279,0.2254435127049009,0.2254435127049009,0.275976174718729,0.2233938389696469,0.153188015841824,0.8468119841581759,0.222494532840661,0.154592512981528,0.837068563188106
869,0,0.49168819772827,0.5594744875708679,0.5426414690293909,0.1854957650330789,0.1854957650330789,0.241750969083861,0.194622279129321,0.2298273724944829,0.7701726275055178,0.193665636075711,0.237247886240773,0.8052717268297629
870,0,0.477404572709989,0.540449193196686,0.533219123079394,0.194977034258986,0.194977034258986,0.2178311430462319,0.172102131505611,0.114853221271578,0.885146778728422,0.171035366865244,0.121202289088502,0.800359130067
871,0,0.446399844001365,0.480974705625818,0.487767011081964,0.158695377354515,0.158695377354515,0.196464025716177,0.155532123220607,0.165794963267527,0.834205036732473,0.1545132342960559,0.1374057258808519,0.7621239130315409
872,0,0.364354311899771,0.40312908853031,0.3871727608544349,0.157431208124394,0.157431208124394,0.175664176987804,0.1959780070799129,0.0604952081506787,0.8791305136499681,0.144204811100219,0.0830983568413467,0.701846531185513
873,0,0.480085799249257,0.5453554295682511,0.541410139729108,0.200412961948506,0.200412961948506,0.2186820459487569,0.170294494238156,0.134957825679475,0.8650421743205251,0.169331121333233,0.0621750429865451,0.800278547477799
874,0,0.5679325305903571,0.6381378107283039,0.626264789335617,0.255067211664068,0.255067211664068,0.287037912451546,0.228741432552534,0.0980137255494755,0.901986274450525,0.227818414900837,0.1026438412785399,0.848863566008982
875,0,0.4424023789791839,0.496565634539904,0.4987954387279829,0.165606169145843,0.165606169145843,0.20695849484731,0.1629133087293819,0.0611300903951386,0.9388699096048608,0.161910866450494,0.0665816240729722,0.7752371938898729
876,0,0.47862331204602,0.5403946794592239,0.53027463997002,0.176435885550546,0.176435885550546,0.217736598279285,0.172177449725089,0.0934486198869305,0.90655138011307,0.1708015986727999,0.0963828679815784,0.8002370439320509
877,0,0.523667917905718,0.59005669428696,0.5757267519674499,0.240571404492015,0.240571404492015,0.251016356244682,0.200346463809596,0.0822323669014723,0.917767633098528,0.2001206545509389,0.0451736118554921,0.8290841152918058
878,0,0.432603714717496,0.4896969036197121,0.48391241501151,0.1629935527369259,0.1629935527369259,0.203933062305001,0.158469533780221,0.109683465852405,0.890316534147595,0.159301711786441,0.107244688897226,0.7712477520813291
879,0,0.486325744649734,0.5403946794592239,0.53632421435837,0.2088407568159789,0.2088407568159789,0.218871135482651,0.173005950139339,0.0368836351543368,0.963116364845663,0.171962898725586,0.0341085569420415,0.801454767106221
880,0,0.539219031833471,0.5900021805494979,0.586273355104663,0.193839281951877,0.193839281951877,0.24080552141439,0.195300143104617,0.127127611331136,0.8728723886688641,0.1942161224643689,0.095775720124733,0.8267028308960942
881,0,0.469994637546921,0.5345071958133449,0.522083623320306,0.158821794277527,0.158821794277527,0.214711165736976,0.170143857799202,0.0501254648245004,0.9498745351755,0.169187844053993,0.0432580842725518,0.796383184622529
882,0,0.58582362404329,0.6281617967727869,0.629155736388458,0.2065231132274239,0.2065231132274239,0.2520563486811,0.209008059049484,0.0766091241648275,0.923390875835173,0.206432395746927,0.0614531173228717,0.845465826403766
883,0,0.483595768537025,0.543938072394243,0.531666577439906,0.1713792086300619,0.1713792086300619,0.2187765907157039,0.174888905626271,0.224929709465792,0.775070290534208,0.173885830631174,0.203674002332224,0.799447702349338
884,0,0.611368400526495,0.684419973833406,0.668933026393276,0.256879187560575,0.256879187560575,0.330906684315023,0.266174587632748,0.108383468875654,0.8916165311243459,0.265281652967348,0.067929714916876,0.8741612339177991
885,0,0.5379515429239989,0.59774313126908,0.582204614808073,0.1768572752939189,0.1768572752939189,0.233431029592512,0.198538826542141,0.122229948302446,0.8777700516975542,0.1873463539702889,0.0959659706723185,0.826571311976952
886,0,0.5146004972456489,0.5665067597034449,0.5579527811981371,0.298807467026253,0.298807467026253,0.255176325990356,0.21247269714544,0.116909030444115,0.8830909695558851,0.211514968705226,0.119179171092834,0.816125503521703
887,0,0.494564422561303,0.548353685128652,0.5403929546549601,0.223168008090683,0.223168008090683,0.223692918596956,0.181818181818182,0.0758230794812105,0.92417692051879,0.180536912751678,0.0632319879303684,0.8060797600470879
888,0,0.5187442109881539,0.577573048408199,0.5649124685475669,0.198179596308626,0.198179596308626,0.237780088872081,0.193341869398207,0.1431508298817909,0.8568491701182092,0.19218761782671,0.130407092647292,0.819620991025797
889,0,0.5047043338370789,0.54917139119058,0.535949461962632,0.179469891702836,0.179469891702836,0.219532948851281,0.181140317842886,0.0524533663875199,0.94754663361248,0.178689389940427,0.0485167143689425,0.8068200933061109
890,0,0.5424365036805929,0.562636284343655,0.5990149365597729,0.192069445029708,0.192069445029708,0.2259619930036869,0.180387135648113,0.0884300269069142,0.911569973093086,0.17941331724606,0.0414906109466765,0.8133225114023249
891,0,0.548335202066982,0.609136502398604,0.588896621874833,0.1988116809236859,0.1988116809236859,0.248841826604897,0.2068991489041199,0.0804486501194183,0.919551349880582,0.205693386622427,0.0839498003301345,0.848101615952849
892,1,0.320625944522985,0.3027147841256,0.345414636757856,0.140407062492099,0.140407062492099,0.169424222369292,0.129095428184078,0.18665537987121,0.8133446201287899,0.129575446798884,0.187855514958127,0.616497632816092
893,0,0.574172475990835,0.6482228521587441,0.632903260345843,0.2578062449959969,0.2578062449959969,0.26765623522738,0.216464562777736,0.0353417782749342,0.964658221725066,0.215059196139054,0.0246999784985554,0.8480084986003001
894,0,0.55101642860625,0.618131269079808,0.602601852347556,0.301462222409507,0.301462222409507,0.275692540417888,0.230323115161558,0.0454394292106297,0.95456057078937,0.2226302692104669,0.0497853616386374,0.8384411684633221
